,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err
1492,10329835,K02058.01,Kepler-1075 b,CONFIRMED,Done,8/16/18,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,1.52373073,2.5e-06,-2.5e-06,131.61813,0.0013599999999999999,-0.0013599999999999999,2454964.6180000002,0.0013599999999999999,-0.0013599999999999999,0.0,,,,,,0.9420000000000001,0.057999999999999996,-0.679,1.4796,0.0342,-0.0342,,,,365.0,13.1,-13.1,0.022705,0.0015300000000000001,-0.00535,0.28756,5.56262,-0.36312,LS+MCMC,1.26,0.09,-0.12,0.0208,,,73.31,,,818.0,,,105.95,24.06,-27.15,3.28,1.6,-1.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3037,0.4224,q1_q17_dr25_koi,3.7324114,26.808984999999996,34.1,1,881.0,1.0,q1_q17_dr25_tce,1.11111e+31,0.7632,Mandel and Agol (2002 ApJ 580 171),,,010/010329/010329835/dv/kplr010329835-20160209194854_dvr.pdf,010/010329/010329835/dv/kplr010329835-001-20160209194854_dvs.pdf,3746.0,75.0,-83.0,4.736000000000001,0.053,-0.025,0.0,0.15,-0.15,0.51,0.033,-0.05,0.516,0.038,-0.042,,,,q1_q17_dr25_stellar,287.50116,47.469269,15.312999999999999,16.764,15.398,14.78,14.444,13.217,12.555,12.415,0.0,19.1667315,9e-06,47.469229999999996,8.4e-05,-0.48,0.33,-0.14,0.3,-0.0003,0.00011,0.00018999999999999998,0.0001,0.58,0.23,-0.57,0.26,0.82,0.3,-0.29,0.17,-0.31,0.16,0.42,0.18
1528,10525027,K02006.01,Kepler-1049 b,CONFIRMED,Done,8/16/18,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.27344784,6.18e-06,-6.18e-06,134.45023,0.00155,-0.00155,2454967.45,0.00155,-0.00155,0.0,,,,,,0.44,0.445,-0.242,1.7292,0.0495,-0.0495,,,,263.0,9.1,-9.1,0.014934000000000001,0.00022400000000000002,-0.0006519999999999999,4.100219999999999,1.8616400000000002,-0.71663,LS+MCMC,0.81,0.07,-0.07,0.0349,,,88.1,,,625.0,,,36.05,9.86,-8.49,13.24,6.0,-6.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3872,0.3156,q1_q17_dr25_koi,6.5249653,31.888021000000002,34.0,1,408.0,1.0,q1_q17_dr25_tce,1.11111e+31,0.4073,Mandel and Agol (2002 ApJ 580 171),,,010/010525/010525027/dv/kplr010525027-20160209194854_dvr.pdf,010/010525/010525027/dv/kplr010525027-001-20160209194854_dvs.pdf,3758.0,75.0,-85.0,4.769,0.04,-0.04,0.0,0.15,-0.15,0.496,0.042,-0.042,0.528,0.034,-0.046,,,,q1_q17_dr25_stellar,287.34674,47.772960999999995,14.22,15.605,14.220999999999998,13.626,13.210999999999999,11.970999999999998,11.347999999999999,11.18,0.055,19.1564388,9.3e-06,47.772876000000004,9.6e-05,-0.36,0.34,-0.3,0.34,0.000132,8.499999999999999e-05,7.2e-05,8.7e-05,-0.05,0.13,0.06,0.13,0.07,0.13,0.12,0.13,0.09,0.15,0.15,0.16
1557,8167996,K01867.01,Kepler-327 b,CONFIRMED,Done,8/16/18,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.549562652,3.74e-06,-3.74e-06,132.60803,0.00126,-0.00126,2454965.608,0.00126,-0.00126,0.0,,,,,,0.047,0.377,-0.047,1.6999,0.0386,-0.0386,,,,495.0,12.9,-12.9,0.020119,0.000618,-0.000381,4.6501,0.32247,-1.46139,LS+MCMC,1.11,0.07,-0.11,0.0293,,,89.77,,,682.0,,,50.9,11.06,-13.3,11.690999999999999,0.8109999999999999,-0.8109999999999999,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3037,0.4224,q1_q17_dr25_koi,4.7306989999999995,35.08392,43.7,3,526.0,1.0,q1_q17_dr25_tce,1.11111e+31,0.9520000000000001,Mandel and Agol (2002 ApJ 580 171),,,008/008167/008167996/dv/kplr008167996-20160209194854_dvr.pdf,008/008167/008167996/dv/kplr008167996-001-20160209194854_dvs.pdf,3716.0,73.0,-83.0,4.74,0.055999999999999994,-0.024,0.04,0.15,-0.15,0.506,0.031,-0.051,0.513,0.037000000000000005,-0.045,,,,q1_q17_dr25_stellar,292.64236,44.087669,15.017999999999999,16.451,15.077,14.404000000000002,14.049000000000001,12.794,12.11,11.956,0.002,19.5095073,8.3e-06,44.087734999999995,8.6e-05,0.65,0.32,0.23,0.31,-0.00029,0.00016,-0.0002,0.00015,0.07,0.12,-0.05,0.1,0.09,0.11,0.07,0.12,-0.18,0.13,0.19,0.13
1558,8167996,K01867.02,Kepler-327 d,CONFIRMED,Done,8/16/18,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,13.96950181,2.15e-05,-2.15e-05,132.17061999999999,0.00121,-0.00121,2454965.171,0.00121,-0.00121,0.0,,,,,,0.9009999999999999,0.038,-0.639,1.5871,0.0469,-0.0469,,,,1110.0,34.6,-34.6,0.036995,6.7e-05,-0.00609,3.9851099999999997,35.77982,-2.0931900000000003,LS+MCMC,2.04,0.13,-0.2,0.0909,,,88.5,,,387.0,,,5.29,1.15,-1.38,34.5,17.2,-17.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3037,0.4224,q1_q17_dr25_koi,5.9724544999999996,27.163033000000002,37.0,3,89.0,2.0,q1_q17_dr25_tce,1.11111e+31,0.6072,Mandel and Agol (2002 ApJ 580 171),,,008/008167/008167996/dv/kplr008167996-20160209194854_dvr.pdf,008/008167/008167996/dv/kplr008167996-002-20160209194854_dvs.pdf,3716.0,73.0,-83.0,4.74,0.055999999999999994,-0.024,0.04,0.15,-0.15,0.506,0.031,-0.051,0.513,0.037000000000000005,-0.045,,,,q1_q17_dr25_stellar,292.64236,44.087669,15.017999999999999,16.451,15.077,14.404000000000002,14.049000000000001,12.794,12.11,11.956,0.0,19.5094924,1e-05,44.08785,0.0001,0.07,0.39,0.66,0.38,-2e-05,0.00043,-0.0008900000000000001,0.00044,0.04,0.17,-0.08,0.21,0.09,0.23,0.0,0.18,-0.17,0.22,0.17,0.22
1559,8167996,K01867.03,Kepler-327 c,CONFIRMED,Done,8/16/18,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.21230171,1.31e-05,-1.31e-05,132.71052,0.00203,-0.00203,2454965.711,0.00203,-0.00203,0.0,,,,,,0.187,0.254,-0.187,2.0980000000000003,0.0639,-0.0639,,,,430.0,16.2,-16.2,0.018793999999999998,0.0006259999999999999,-0.000499,4.78967,0.71436,-1.4481899999999999,LS+MCMC,1.04,0.06,-0.11,0.0471,,,89.44,,,537.0,,,19.7,4.28,-5.15,19.02,2.8,-2.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3037,0.4224,q1_q17_dr25_koi,4.2599545,22.204264000000002,29.3,3,235.0,3.0,q1_q17_dr25_tce,1.11111e+31,0.3582,Mandel and Agol (2002 ApJ 580 171),,,008/008167/008167996/dv/kplr008167996-20160209194854_dvr.pdf,008/008167/008167996/dv/kplr008167996-003-20160209194854_dvs.pdf,3716.0,73.0,-83.0,4.74,0.055999999999999994,-0.024,0.04,0.15,-0.15,0.506,0.031,-0.051,0.513,0.037000000000000005,-0.045,,,,q1_q17_dr25_stellar,292.64236,44.087669,15.017999999999999,16.451,15.077,14.404000000000002,14.049000000000001,12.794,12.11,11.956,0.9159999999999999,19.509491,1.2e-05,44.087590000000006,0.00013000000000000002,0.01,0.48,-0.28,0.46,2e-05,0.00021,4e-05,0.0002,0.02,0.31,0.09,0.61,0.09,0.56,-0.04,0.33,-0.07,0.54,0.08,0.37
1560,6773862,K01868.01,Kepler-988 b,CONFIRMED,Done,8/16/18,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,17.76076524,2.7000000000000002e-05,-2.7000000000000002e-05,137.50778,0.00126,-0.00126,2454970.508,0.00126,-0.00126,0.0,,,,,,0.627,0.024,-0.475,1.6679,0.0446,-0.0446,,,,1290.0,36.0,-36.0,0.034333999999999996,0.00489,-0.0017,17.97851,16.80331,-12.77215,LS+MCMC,1.93,0.14,-0.15,0.1085,,,89.46,,,368.0,,,4.34,1.05,-0.96,66.9,31.3,-31.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3384,0.3803,q1_q17_dr25_koi,6.9717006999999995,36.35685,42.6,1,76.0,1.0,q1_q17_dr25_tce,1.11111e+31,0.3119,Mandel and Agol (2002 ApJ 580 171),,,006/006773/006773862/dv/kplr006773862-20160209194854_dvr.pdf,006/006773/006773862/dv/kplr006773862-001-20160209194854_dvs.pdf,3826.0,76.0,-84.0,4.744,0.035,-0.035,-0.06,0.15,-0.15,0.516,0.037000000000000005,-0.04,0.54,0.031,-0.043,,,,q1_q17_dr25_stellar,290.7084,42.237251,15.22,16.544,15.248,14.652000000000001,14.315,13.138,12.45,12.29,0.34700000000000003,19.3805389,8e-06,42.237263,8.499999999999999e-05,-0.81,0.32,0.05,0.3,0.00031,0.00044,0.00022999999999999998,0.00043,-0.10099999999999999,0.096,-0.095,0.096,0.139,0.096,-0.593,0.096,-0.078,0.096,0.598,0.096
1619,8367644,K01879.01,Kepler-993 b,CONFIRMED,Done,8/16/18,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,22.08551599,4.2e-05,-4.2e-05,135.23432,0.0017,-0.0017,2454968.234,0.0017,-0.0017,0.0,,,,,,0.6559999999999999,0.004,-0.49,2.1727,0.0504,-0.0504,,,,3160.0,75.4,-75.4,0.054067,0.00897,-0.00434,10.19643,11.116769999999999,-0.60629,LS+MCMC,3.34,0.17,-0.18,0.13,,,89.41,,,352.0,,,3.63,0.71,-0.64,64.1,23.3,-23.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.163,0.5825,q1_q17_dr25_koi,9.802224,42.776005,48.5,1,49.0,1.0,q1_q17_dr25_tce,1.11111e+28,0.0376,Mandel and Agol (2002 ApJ 580 171),,,008/008367/008367644/dv/kplr008367644-20160209194854_dvr.pdf,008/008367/008367644/dv/kplr008367644-001-20160209194854_dvs.pdf,3828.0,76.0,-84.0,4.712,0.022000000000000002,-0.032,0.3,0.15,-0.15,0.565,0.028999999999999998,-0.028999999999999998,0.6,0.025,-0.037000000000000005,,,,q1_q17_dr25_stellar,292.61411,44.394661,15.967,17.509,16.105,15.306,14.870999999999999,13.587,12.892999999999999,12.729000000000001,0.0,19.5076225,6.5000000000000004e-06,44.394607,5.4000000000000005e-05,0.61,0.25,-0.19,0.2,-0.0052,0.001,0.0026,0.0011,0.161,0.094,-0.03,0.22,0.16,0.11,0.18,0.11,0.08,0.11,0.19,0.11
1620,10332883,K01880.01,Kepler-994 b,CONFIRMED,Done,8/16/18,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,1.151166776,6.05e-07,-6.05e-07,133.231766,0.00043,-0.00043,2454966.232,0.00043,-0.00043,0.0,,,,,,0.028999999999999998,0.32899999999999996,-0.028999999999999998,1.0907,0.0142,-0.0142,,,,578.0,8.4,-8.4,0.021882,0.000408,-0.00020800000000000001,8.03646,0.20197,-1.81044,LS+MCMC,1.28,0.08,-0.08,0.0177,,,89.8,,,957.0,,,199.25,42.53,-39.24,8.257,0.20800000000000002,-0.20800000000000002,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2589,0.4639,q1_q17_dr25_koi,4.967802,35.55345,83.7,1,1163.0,1.0,q1_q17_dr25_tce,1.11111e+31,0.6594,Mandel and Agol (2002 ApJ 580 171),,,010/010332/010332883/dv/kplr010332883-20160209194854_dvr.pdf,010/010332/010332883/dv/kplr010332883-001-20160209194854_dvs.pdf,3951.0,70.0,-86.0,4.73,0.027999999999999997,-0.035,-0.16,0.15,-0.15,0.535,0.034,-0.034,0.561,0.031,-0.039,,,,q1_q17_dr25_stellar,289.07223999999997,47.407070000000004,14.44,15.854000000000001,14.505999999999998,13.835,13.482000000000001,12.264000000000001,11.610999999999999,11.453,0.001,19.271466699999998,4.4e-06,47.406994,4.5e-05,-0.56,0.16,-0.27,0.16,0.00022999999999999998,8e-05,-5.2000000000000004e-05,8.1e-05,-0.015,0.07400000000000001,0.040999999999999995,0.077,0.044000000000000004,0.077,-0.191,0.076,-0.273,0.077,0.33399999999999996,0.078
1702,10670119,K02179.01,Kepler-369 c,CONFIRMED,Done,8/16/18,CANDIDATE,0.998,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,14.87149773,4.9e-05,-4.9e-05,137.69573,0.00303,-0.00303,2454970.696,0.00303,-0.00303,0.0,,,,,,0.018000000000000002,0.43200000000000005,-0.018000000000000002,2.4076,0.0741,-0.0741,,,,945.0,37.6,-37.6,0.027799,0.0011099999999999999,-0.00064,9.75643,0.86426,-3.49358,LS+MCMC,1.59,0.12,-0.1,0.0977,,,89.98,,,391.0,,,5.51,1.35,-1.1,48.5,4.3,-4.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2575,0.4768,q1_q17_dr25_koi,5.3960824,24.328325,27.3,2,74.0,1.0,q1_q17_dr25_tce,1.11111e+28,0.6118,Mandel and Agol (2002 ApJ 580 171),,,010/010670/010670119/dv/kplr010670119-20160209194854_dvr.pdf,010/010670/010670119/dv/kplr010670119-001-20160209194854_dvs.pdf,3825.0,76.0,-84.0,4.749,0.027999999999999997,-0.044000000000000004,0.07,0.15,-0.15,0.524,0.038,-0.034,0.561,0.032,-0.04,,,,q1_q17_dr25_stellar,293.67422,47.908459,15.673,17.265,15.875,14.991,14.538,13.247,12.594000000000001,12.395,0.16399999999999998,19.578291,1.1e-05,47.90854,0.00011,0.34,0.41,0.31,0.4,-0.00063,0.00041,-0.0001,0.00041,0.23,0.15,-0.11,0.22,0.25,0.16,0.46,0.19,0.12,0.21,0.48,0.19
1703,10670119,K02179.02,Kepler-369 b,CONFIRMED,Done,8/16/18,CANDIDATE,0.992,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.732767897,5.91e-06,-5.91e-06,354.09581000000003,0.00145,-0.00145,2455187.096,0.00145,-0.00145,0.0,,,,,,0.748,0.17,-0.517,1.1102,0.0521,-0.0521,,,,613.0,27.2,-27.2,0.024752,0.0037799999999999995,-0.00227,5.83579,13.03561,-4.57864,LS+MCMC,1.42,0.1,-0.1,0.0316,,,86.76,,,687.0,,,52.68,12.88,-10.53,13.21,5.9,-5.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2575,0.4768,q1_q17_dr25_koi,3.4854540000000003,21.688448,27.0,2,407.0,2.0,q1_q17_dr25_tce,1.11111e+28,0.7692,Mandel and Agol (2002 ApJ 580 171),,,010/010670/010670119/dv/kplr010670119-20160209194854_dvr.pdf,010/010670/010670119/dv/kplr010670119-002-20160209194854_dvs.pdf,3825.0,76.0,-84.0,4.749,0.027999999999999997,-0.044000000000000004,0.07,0.15,-0.15,0.524,0.038,-0.034,0.561,0.032,-0.04,,,,q1_q17_dr25_stellar,293.67422,47.908459,15.673,17.265,15.875,14.991,14.538,13.247,12.594000000000001,12.395,0.001,19.578279000000002,1.1e-05,47.90873,0.00011,-0.07,0.41,0.99,0.4,-0.00015,0.00026000000000000003,-0.00047999999999999996,0.00026000000000000003,0.45,0.28,0.24,0.14,0.51,0.25,0.76,0.25,0.49,0.11,0.9,0.22
1712,8235924,K02347.01,Kepler-1203 b,CONFIRMED,Done,8/16/18,CANDIDATE,0.15,0,0,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV,0.5880010529999999,5.82e-07,-5.82e-07,132.058754,0.000814,-0.000814,2454965.059,0.000814,-0.000814,0.0,,,,,,0.40299999999999997,0.027999999999999997,-0.40299999999999997,1.1451,0.0288,-0.0288,,,,297.0,7.4,-7.4,0.015847999999999998,0.00022799999999999999,-0.0005769999999999999,2.81504,1.2318799999999999,-0.1699,LS+MCMC,0.99,0.04,-0.07,0.0114,,,83.78,,,1188.0,,,473.45,81.06,-94.76,3.72,1.6,-1.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2107,0.5308,q1_q17_dr25_koi,4.172254,31.676039000000003,50.9,1,2275.0,1.0,q1_q17_dr25_tce,1.11111e+31,0.996,Mandel and Agol (2002 ApJ 580 171),,,008/008235/008235924/dv/kplr008235924-20160209194854_dvr.pdf,008/008235/008235924/dv/kplr008235924-001-20160209194854_dvs.pdf,3814.0,76.0,-84.0,4.687,0.039,-0.018000000000000002,0.24,0.15,-0.15,0.57,0.023,-0.037000000000000005,0.5760000000000001,0.032,-0.032,,,,q1_q17_dr25_stellar,292.77338,44.178131,14.934000000000001,16.250999999999998,14.942,14.369000000000002,14.061,12.860999999999999,12.190999999999999,12.059000000000001,0.027000000000000003,19.5182444,9e-06,44.177982,9.4e-05,0.71,0.35,-0.53,0.34,-8.4e-05,7.900000000000001e-05,9.7e-05,7.7e-05,-0.04,0.14,-0.12,0.13,0.13,0.13,0.22,0.15,-0.31,0.15,0.38,0.15
1744,5601258,K02191.01,,CANDIDATE,Done,8/16/18,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,8.84784273,3.37e-05,-3.37e-05,140.15085,0.00286,-0.00286,2454973.151,0.00286,-0.00286,0.0,,,,,,0.047,0.41100000000000003,-0.047,2.0572,0.0995,-0.0995,,,,460.0,25.8,-25.8,0.019043,0.0008759999999999999,-0.0008880000000000001,9.04523,1.00302,-3.68349,LS+MCMC,1.15,0.07,-0.07,0.0699,,,89.92,,,479.0,,,12.48,2.69,-2.38,33.45,3.7,-3.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2575,0.4768,q1_q17_dr25_koi,4.121263,18.348387,21.1,1,120.0,1.0,q1_q17_dr25_tce,1.11101e+31,0.3623,Mandel and Agol (2002 ApJ 580 171),,,005/005601/005601258/dv/kplr005601258-20160209194854_dvr.pdf,005/005601/005601258/dv/kplr005601258-001-20160209194854_dvs.pdf,3867.0,77.0,-84.0,4.718,0.027000000000000003,-0.033,0.1,0.15,-0.15,0.552,0.033,-0.033,0.581,0.027999999999999997,-0.038,,,,q1_q17_dr25_stellar,285.08655,40.898998,14.911,16.394000000000002,15.017000000000001,14.275,13.884,12.655999999999999,11.962,11.811,0.073,19.005772,1.4000000000000001e-05,40.89927,0.00016999999999999999,0.13,0.57,0.97,0.63,-5.9999999999999995e-05,0.00026000000000000003,-0.00033999999999999997,0.00029,0.27,0.25,0.16,0.18,0.31,0.29,0.18,0.26,0.34,0.18,0.38,0.26
1796,2161536,K02130.01,,CANDIDATE,Done,8/16/18,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,16.85592593,6.43e-05,-6.43e-05,138.26808,0.00351,-0.00351,2454971.268,0.00351,-0.00351,0.0,,,,,,0.038,0.41,-0.038,2.309,0.11699999999999999,-0.11699999999999999,,,,872.0,51.9,-51.9,0.026549,0.00128,-0.000973,12.46941,1.31523,-5.18684,LS+MCMC,1.7,0.08,-0.1,0.1082,,,89.96,,,408.0,,,6.52,1.18,-1.2,57.21,6.0,-6.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1433,0.6041,q1_q17_dr25_koi,4.133984,17.439073999999998,19.5,1,78.0,1.0,q1_q17_dr25_tce,1.11111e+31,0.6749,Mandel and Agol (2002 ApJ 580 171),,,002/002161/002161536/dv/kplr002161536-20160209194854_dvr.pdf,002/002161/002161536/dv/kplr002161536-001-20160209194854_dvs.pdf,3967.0,79.0,-79.0,4.6739999999999995,0.032,-0.017,0.06,0.15,-0.15,0.5870000000000001,0.026000000000000002,-0.035,0.593,0.034,-0.034,,,,q1_q17_dr25_stellar,291.7262,37.5289,15.661,16.98,15.667,15.095,14.777000000000001,13.594000000000001,12.937000000000001,12.776,0.34700000000000003,19.448420000000002,1.6e-05,37.528529999999996,0.00018,0.33,0.66,-1.34,0.65,-0.00015,0.00062,0.00042,0.00061,-0.19,0.27,0.15,0.22,0.24,0.3,-0.13,0.29,0.2,0.21,0.24,0.3
1868,6666233,K02306.01,,FALSE POSITIVE,Done,8/16/18,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,0.512407185,5.22e-07,-5.22e-07,132.240449,0.0008349999999999999,-0.0008349999999999999,2454965.24,0.0008349999999999999,-0.0008349999999999999,0.0,,,,,,0.301,0.142,-0.301,1.0579,0.0299,-0.0299,,,,329.0,8.8,-8.8,0.016697,0.00039,-0.00041500000000000006,3.5035,0.7551399999999999,-0.84985,LS+MCMC,1.03,0.04,-0.08,0.0104,,,85.27,,,1255.0,,,583.45,107.61,-122.35,3.65,0.787,-0.787,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2575,0.4768,q1_q17_dr25_koi,3.7857152999999997,17.206907,46.1,1,1305.0,1.0,q1_q17_dr25_tce,1.11111e+31,0.7885,Mandel and Agol (2002 ApJ 580 171),,,006/006666/006666233/dv/kplr006666233-20160209194854_dvr.pdf,006/006666/006666233/dv/kplr006666233-001-20160209194854_dvs.pdf,3862.0,77.0,-84.0,4.69,0.042,-0.018000000000000002,0.08,0.15,-0.15,0.563,0.026000000000000002,-0.04,0.5660000000000001,0.035,-0.035,,,,q1_q17_dr25_stellar,282.28439,42.15419,14.78,16.148,14.805,14.194,13.841,12.634,11.999,11.828,0.009000000000000001,18.818965,1e-05,42.15415,0.0001,0.19,0.41,-0.14,0.36,-0.00023999999999999998,0.00011999999999999999,4e-05,0.00011,-0.19,0.19,-0.08,0.14,0.2,0.2,-0.24,0.2,0.09,0.16,0.25,0.17
1902,2556650,K02156.01,Kepler-1124 b,CONFIRMED,Done,8/16/18,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.852348262,2.93e-06,-2.93e-06,132.044534,0.000831,-0.000831,2454965.045,0.000831,-0.000831,0.0,,,,,,0.295,0.141,-0.295,0.7051,0.0395,-0.0395,,,,1400.0,59.1,-59.1,0.035061,0.0008699999999999999,-0.0014199999999999998,67.07426,22.44574,-18.93102,LS+MCMC,1.66,0.18,-0.2,0.0305,,,89.45,,,621.0,,,34.95,11.51,-10.16,30.7,10.3,-10.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.4418,0.2405,q1_q17_dr25_koi,4.592119,23.920094,33.3,1,471.0,1.0,q1_q17_dr25_tce,1.11111e+31,0.9859,Mandel and Agol (2002 ApJ 580 171),,,002/002556/002556650/dv/kplr002556650-20160209194854_dvr.pdf,002/002556/002556650/dv/kplr002556650-001-20160209194854_dvs.pdf,3731.0,74.0,-81.0,4.83,0.055,-0.055,-0.28,0.15,-0.15,0.433,0.047,-0.052000000000000005,0.46299999999999997,0.040999999999999995,-0.055,,,,q1_q17_dr25_stellar,286.59427,37.891258,15.959000000000001,17.461,16.113,15.315999999999999,14.908,13.671,13.055,12.825999999999999,0.094,19.1062718,9e-06,37.89099,0.00011999999999999999,-0.55,0.38,-0.98,0.42,-0.00021,0.00056,0.0007,0.00063,0.33,0.16,-0.18,0.14,0.38,0.17,0.12,0.16,-0.05,0.15,0.13,0.17
1929,8229458,K02238.01,Kepler-1152 b,CONFIRMED,Done,8/16/18,CANDIDATE,0.997,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,1.646801683,3.51e-06,-3.51e-06,132.0615,0.00175,-0.00175,2454965.0609999998,0.00175,-0.00175,0.0,,,,,,0.129,0.34600000000000003,-0.129,1.1966,0.0617,-0.0617,,,,284.0,14.0,-14.0,0.015430000000000001,0.000668,-0.000465,8.32289,0.80685,-3.67896,LS+MCMC,0.86,0.07,-0.06,0.0223,,,89.3,,,806.0,,,99.8,24.8,-21.54,10.61,1.0,-1.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3872,0.3156,q1_q17_dr25_koi,4.8327274000000005,25.171762,25.2,1,807.0,1.0,q1_q17_dr25_tce,1.11111e+31,0.1842,Mandel and Agol (2002 ApJ 580 171),,,008/008229/008229458/dv/kplr008229458-20160209194854_dvr.pdf,008/008229/008229458/dv/kplr008229458-001-20160209194854_dvs.pdf,3810.0,76.0,-84.0,4.753,0.035,-0.038,-0.02,0.15,-0.15,0.513,0.038,-0.038,0.5429999999999999,0.031,-0.046,,,,q1_q17_dr25_stellar,290.43402000000003,44.107651000000004,14.634,16.026,14.671,14.037,13.703,12.495,11.821,11.683,0.1,19.362274,9.699999999999999e-06,44.10763,0.00011999999999999999,0.2,0.38,-0.08,0.42,1e-05,0.00011,0.00014,0.00011999999999999999,0.08,0.14,0.04,0.14,0.09,0.14,0.33,0.14,0.45,0.14,0.56,0.14
