,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,07/13/2009 16:58,2455026.20710,0.005939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,07/18/2009 13:05,2455031.04525,0.005985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,07/23/2009 09:12,2455035.88340,0.006030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,07/28/2009 05:19,2455040.72155,0.006075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,08/02/2009 01:25,2455045.55970,0.006121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,08/06/2009 21:32,2455050.39785,0.006166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,08/11/2009 17:39,2455055.23600,0.006211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,08/16/2009 13:46,2455060.07415,0.006257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,08/21/2009 09:53,2455064.91230,0.006302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,08/26/2009 06:00,2455069.75044,0.006348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,08/31/2009 02:07,2455074.58860,0.006393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,09/04/2009 22:14,2455079.42674,0.006438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,09/09/2009 18:21,2455084.26489,0.006484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,09/14/2009 14:28,2455089.10304,0.006529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,09/19/2009 10:35,2455093.94119,0.006574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,09/24/2009 06:42,2455098.77934,0.006620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,09/29/2009 02:49,2455103.61749,0.006665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,10/03/2009 22:56,2455108.45564,0.006711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,10/08/2009 19:03,2455113.29379,0.006756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,10/13/2009 15:09,2455118.13194,0.006801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,10/18/2009 11:16,2455122.97009,0.006847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,10/23/2009 07:23,2455127.80824,0.006892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,10/28/2009 03:30,2455132.64639,0.006937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,11/01/2009 23:37,2455137.48454,0.006983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,11/06/2009 19:44,2455142.32269,0.007028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,11/11/2009 15:51,2455147.16083,0.007073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,11/16/2009 11:58,2455151.99898,0.007119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,11/21/2009 08:05,2455156.83713,0.007164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,11/26/2009 04:12,2455161.67528,0.007210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,12/01/2009 00:19,2455166.51343,0.007255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,12/05/2009 20:26,2455171.35158,0.007300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,12/10/2009 16:33,2455176.18973,0.007346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,12/15/2009 12:40,2455181.02788,0.007391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,12/20/2009 08:47,2455185.86603,0.007437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,12/25/2009 04:54,2455190.70418,0.007482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,12/30/2009 01:00,2455195.54233,0.007527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,01/03/2010 21:07,2455200.38048,0.007573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,01/08/2010 17:14,2455205.21863,0.007618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,01/13/2010 13:21,2455210.05677,0.007663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,01/18/2010 09:28,2455214.89492,0.007709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,01/23/2010 05:35,2455219.73307,0.007754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,01/28/2010 01:42,2455224.57122,0.007800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,10/11/2010 11:50,2455480.99314,0.010204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,10/16/2010 07:57,2455485.83128,0.010250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,10/21/2010 04:03,2455490.66944,0.010295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,10/26/2010 00:10,2455495.50758,0.010340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,10/30/2010 20:17,2455500.34573,0.010386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,11/04/2010 16:24,2455505.18388,0.010431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,11/09/2010 12:31,2455510.02203,0.010476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,11/14/2010 08:38,2455514.86018,0.010522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
